pagamento_id,pedido_id,forma_pagamento,parcelas,bandeira_cartao,valor_pago,status,data_pagamento
7720,499,Cartão,,Hipercard,10047.19,PAGO,2023/02/15
7721,2945,Cartão,,American Express,10714.04,PAGO,2023-06-19
7722,5905,Dinheiro,1,,10909.06,ESTORNADO,2024-05-14
7723,2944,Cartão,1,Mastercard,,PENDENTE,2024-03-25
7724,5721,Pixx,5,,3689.33,PAGO,2024-11-21
7725,1967,PIX,8,,mil,PENDENTE,2024-08-22
7726,3643,PIX,8,,1603.73,ESTORNADO,2022-02-23
7727,5520,Boleto,2,,11045.52,ESTORNADO,2023-06-21
7728,3837,PIX ,2,Hipercard,5943.47,PAGO,2022-10-20
7729,4052,Dinheiro,7,,2665.89,PAGO,2022-05-30
7730,8199,Dinheiro,7,,0,PENDENTE,31/02/2025
7731,1780,Cartão,7,Visa,8343.91,PAGO,31/02/2025
7732,5935,Boleto,8,,6556.87,PENDENTE,2023-01-09
7733,6719,pix,9,,12806.17,PENDENTE,2024-05-09
7734,11569,Dinheiro,2,,1758.45,PENDENTE,2025-02-20
7735,10585,Boleto,2,,9978.56,PENDENTE,2022-03-04
7736,3498,PIX,5,,11819.78,PAGO,2024-08-28
7737,1816,Cartão,3,,12394.16,PENDENTE,2023-08-20
7738,3179,Boleto,6,,13474.65,PENDENTE,2024-05-11
7739,9644,Dinheiro,7,,9596.69,Pendente,2024-02-16
7740,5938,Dinheiro,11,,4619.8,PAGO,2024-11-21
7741,10245,Boleto,5,,7872.77,PAGO,2022-09-20
7742,10195,Cartão,1,Hipercard,9068.26,PAGO,2023-11-19
7743,9795,Pixx,0,,7665.42,ESTORNADO,2023-08-11
7744,3956,PIX,12,,9598.86,ESTORNADO,2023-10-05
7745,10404,PIX,6,,8444.76,PAGO,2022-12-16
7746,5035,Dinheiro,12,,10063.9,,2025-02-19
7747,6638,Cartão,6,Hipercard,,PAGO,2023-12-26
7748,2765,Boleto,10,,6853.81,PAGO,2022-11-05
7749,11415,PIX,,,3339.05,ESTORNADO,2024-01-14
7750,7604,Boleto,,,4313.39,PAGO,2025-01-09
7751,8881,Boleto,doze,,2461.64,PAGO,2023-04-03
7752,3315,Cartão,2,American Express,6225.16,PAGO,2022-02-19
7753,3841,PIX,8,,7298.51,,99/99/9999
7754,2055,PIX,9,,4787.08,PENDENTE,2023-05-08
7755,7453,PIX,1,,175.36,PENDENTE,2023-04-26
7756,1918,Dinheiro,8,,0,PAGO,2022-11-14
7757,4949,Dinheiro,11,,,Estornado,2022-07-26
7758,5089,Dinheiro,9,,R$500,PAGO,2025-01-04
7759,5220,Dinheiro,5,,5490.96,PAGO,2023-02-09
7760,1963,Cartão,5,Mastercard,8939.37,PENDENTE,2024-06-28
7761,6001,Boleto,4,,-500,PAGO,2024-04-22
7762,2133,PIX,9,,2914.51,ESTORNADO,2022-04-14
7763,1939,PIX,10,,12419.09,ESTORNADO,2024/02/26
7764,3375,Dinheiro,4,,12656.88,ESTORNADO,2024-10-08
7765,11020,Dinheiro,8,,6122.27,PAGO,2022-08-31
7766,9061,Dinheiro,1,,0,ESTORNADO,2024-11-29
7767,9794,PIX,5,,13554.83,PENDENTE,2023-04-07
7768,5668,PIX,,,,PENDENTE,2022-12-26
7769,4232,Boleto,9,,5975.09,ESTORNADO,2024-10-27
7770,7127,Boleto,11,,6600.49,PAGO,2023-10-14
7771,2707,Dinheiro,9,,12153.2,PAGO,2025-02-27
7772,1015,Dinheiro,7,,5558.9,ESTORNADO,2024-05-22
7773,4718,Boleto,1,,12531.6,PAGO,2024-11-26
7774,10131,Cartão,1,,7440.06,PENDENTE,2022-07-23
7775,7758,Boleto,1,,,ESTORNADO,2023-10-07
7776,2126,Cartao,9,,427.31,PAGO,2022-05-10
7777,1404,Cartão,7,Hipercard,2117.19,ESTORNADO,2024-11-17
7778,9742,PIX,11,,9120.05,,2022-06-27
7779,5085,Cartão,9,Visa,9515.39,ESTORNADO,2023-03-20
7780,3591,PIX,6,,1048.36,ESTORNADO,2023-10-16
7781,9485,pix,11,,4075.69,PENDENTE,31/02/2025
7782,7265,Boleto,12,,mil,PAGO,2023-10-25
7783,7311,Cartão,3,Mastercard,7081.21,PENDENTE,2023-08-14
7784,10022,Boleto,7,,R$500,PAGO,2022-04-23
7785,6621,Dinheiro,0,,R$500,PENDENTE,2023/09/23
7786,404,Dinheiro,,,9963.5,ESTORNADO,2025-03-24
7787,9429,PIX,5,,7782.38,PAGO,2025-02-20
7788,2156,Dinheiro,,,6338.36,ESTORNADO,2024-12-25
7789,2434,pix,,,1862.86,ESTORNADO,2022-01-14
7790,8485,Cartão,8,Elo,8095.01,ESTORNADO,2024-09-10
7791,2705,PIX,doze,,752.95,ESTORNADO,2022-10-15
7792,4533,Dinheiro,11,,6587.03,ESTORNADO,2022-03-21
7793,8948,boleto,9,,3084.8,PENDENTE,2025-03-30
7794,4197,Cartão,1,Elo,5922.93,PAGO ,2022-09-19
7795,6142,Pixx,,,14297.69,PAGO,2024-03-14
7796,11085,Cartão,5,American Express,,PAGO,2022-02-01
7797,8727,Boleto,5,,12193.25,ESTORNADO,2022-07-26
7798,10489,Cartão,5,Visa,6747.89,PAGO,2024-05-10
7799,2309,Dinheiro,,,979.21,PENDENTE,2023-12-28
7800,9252,Dinheiro,4,,13132.47,PAGO,2025-03-15
7801,4816,Boleto,12,,367.94,PAGO,2023-07-07
7802,3318,Boleto,5,,4910.97,PAGO,04-29-2023
7803,2097,PIX,11,,4717.7,ESTORNADO,2023-12-15
7804,2098,Cartão,12,Elo,0,PENDENTE,2022-12-09
7805,3277,Dinheiro,6,,0,PAGO,05/11/2024
7806,11885,Cartão,8,,11008.26,PENDENTE,2025-02-07
7807,5236,Dinheiro,4,,1900.75,PENDENTE,2022-10-24
7808,481,boleto,11,,mil,Pago,2022-01-20
7809,4670,Boleto,9,,10553.57,PENDENTE,2022-11-23
7810,5058,PIX,8,,4997.52,ESTORNADO,2023-07-19
7811,3044,PIX,2,,9229.41,PENDENTE,2025-02-19
7812,11614,PIX,10,,10506.74,ESTORNADO,2024-03-06
7813,3815,Boleto,5,,6659.29,PAGO,2024-08-10
7814,9754,Dinheiro,9,,10718.01,PAGO,2024-11-21
7815,9336,Boleto,12,,6265.91,PAGO,2023-05-25
7816,1627,PIX,7,,,,2023-04-09
7817,3527,Dinheiro,7,,1596.41,PAGO,2023-05-24
7818,5815,Dinheiro,5,,7758.17,PENDENTE,2022-12-03
7819,8035,PIX,2,,12077.18,ESTORNADO,2022-10-03
7820,6470,,4,American Express,3477.96,PENDENTE,03/02/2025
7821,1428,Cartão,9,Elo,6975.08,ESTORNADO,2023-04-01
7822,10910,Cartão,4,,3131.75,PENDENTE,2023-02-01
7823,5149,Boleto,8,,3474.3,PENDENTE,2022-07-30
7824,4242,PIX,,,10730.25,ESTORNADO,2022-04-01
7825,7967,Cartão,11,Visa,4737.55,PAGO,2023-08-29
7826,5908,Cartão,-1,,6281.81,ESTORNADO,2023-09-09
7827,2754,Cartão,0,Hipercard,9810.42,PAGO,2022-08-31
7828,2802,Cartão,11,Mastercard,14818.64,ESTORNADO,2023-02-07
7829,8708,PIX,7,,2214.64,PAGO,2024-12-18
7830,3895,boleto,9,,9289.17,PENDENTE,2022-11-25
7831,4131,PIX,,,,ESTORNADO,2023-01-09
7832,8696,Pixx,2,,R$500,PAGO,2022-09-07
7833,3290,Cartão,8,Elo,7125.52,ESTORNADO,2022-08-31
7834,7871,Boleto,5,,11174.94,ESTORNADO,99/99/9999
7835,5767,Cartão,1,American Express,6769.77,PENDENTE,2023-07-13
7836,8534,Boleto,,,7629.73,Pendente,2025-01-28
7837,3260,PIX,6,,2929.84,PAGO,2025-01-05
7838,5569,PIX,2,,6432.4,PAGO,2022-01-23
7839,4093,Dinheiro,12,,4468.72,PENDENTE,2022-03-23
7840,556,Cartão,3,Elo,3657.82,Estornado,2022-11-15
7841,5063,PIX,7,,,PAGO,2025-03-07
7842,8038,PIX,1,,13204.0,PAGO,2023-05-20
7843,7737,Dinheiro,11,,11350.23,PAGO,2023-11-18
7844,11831,PIX,12,,3173.62,ESTORNADO,2022-09-05
7845,3700,boleto,5,,14104.67,PAGO,2023-02-28
7846,4080,Boleto,2,,-500,ESTORNADO,99/99/9999
7847,1161,Boleto,12,,2279.24,Estornado,2022-08-28
7848,6016,PIX,,,12632.19,ESTORNADO,2024-12-06
7849,2863,Cartão,2,Hipercard,185.44,PENDENTE,2024-09-14
7850,7754,Boleto,-1,,9673.65,ESTORNADO,2024/01/22
7851,7030,PIX,,,,PENDENTE,2022-10-30
7852,1765,Boleto,6,,2914.55,ESTORNADO,2023-06-02
7853,1573,Dinheiro,10,,6451.73,Pendente,2023-05-28
7854,3604,Boleto,5,,,PENDENTE,2025-03-27
7855,8737,pix,9,,4803.06,PENDENTE,2023-06-15
7856,8617,PIX,9,,248.23,PAGO,2023-12-20
7857,1078,Dinheiro,11,,1601.59,PENDENTE,2024-09-03
7858,4991,Dinheiro,6,,14291.62,PAGO,2022-12-11
7859,10443,PIX ,9,,12970.98,PENDENTE,2022-08-30
7860,3893,Boleto,9,,13034.45,PENDENTE,2022-08-12
7861,937,Dinheiro,6,,13437.95,ESTORNADO,2023-12-28
7862,3949,PIX,,,6140.69,PAGO,2022-11-20
7863,4527,Cartão,9,Visa,80.17,ESTORNADO,2022-10-22
7864,8870,Dinheiro,9,,3308.72,PAGO,2024-08-24
7865,5995,Cartão,5,Mastercard,10399.56,PENDENTE,2023-01-03
7866,8131,Cartão,2,American Express,1984.65,ESTORNADO,2022-06-17
7867,287,Dinheiro,-5,,14091.88,ESTORNADO,2024-12-26
7868,3573,Dinheiro,9,,4287.86,PENDENTE,2024-10-17
7869,838,Boleto,1,,4520.37,pago,2024-11-26
7870,3816,Cartão,8,Visa,4349.77,ESTORNADO,2022-06-10
7871,2612,Dinheiro,5,,259.61,PAGO,2024-03-02
7872,7597,Dinheiro,12,,11713.76,PENDENTE,02-01-2024
7873,3984,Dinheiro,10,,,PENDENTE,2022-07-13
7874,5817,PIX,3,,5266.56,PAGO,2024-07-10
7875,7431,Cartão,7,,5170.62,PAGO,2024-10-30
7876,7749,PIX,4,,7755.39,PENDENTE,31/02/2025
7877,5104,Pix,11,,2860.87,PAGO,2024-04-20
7878,1613,Cartão,4,Elo,6574.56,PAGO,2024-12-17
7879,4528,Cartão,5,Visa,12153.23,PAGO,2023-11-16
7880,3841,Boleto,11,,1522.97,PENDENTE,2022-04-27
7881,3849,Boleto,8,,3449.48,PENDENTE,2024-10-27
7882,6827,PIX,2,,2341.95,ESTORNADO,2022-12-11
7883,3519,Boleto,5,,7749.92,ESTORNADO,2024-01-07
7884,4439,PIX,4,,1393.58,PENDENTE,2025-04-14
7885,10744,Cartão,11,Mastercard,6089.54,PAGO,2025-01-01
7886,6882,PIX,10,,13410.83,PAGO,02-29-2024
7887,8064,Boleto,2,,4146.82,PAGO,2024-02-03
7888,6813,Boleto,4,,11981.75,ESTORNADO,2023-05-18
7889,8922,Boleto,10,,7731.0,ESTORNADO,2023-05-14
7890,4351,Cartão,3,Visa,1892.7,ESTORNADO,2023-05-24
7891,2800,boleto,2,Mastercard,9668.22,ESTORNADO,2022-09-09
7892,10392,PIX,8,,11825.03,PENDENTE,2022-08-26
7893,8509,Cartão,-5,Elo,12043.95,PAGO,2024-07-12
7894,9176,Dinheiro,6,,4992.03,ESTORNADO,2023-07-26
7895,2480,PIX,4,,8214.76,PAGO,2024-05-09
7896,2804,PIX,-5,,14111.95,ESTORNADO,2023-05-16
7897,7437,Boleto,11,,,PAGO,31/02/2025
7898,6406,Cartão,2,Elo,12620.46,PENDENTE,2024-09-03
7899,2676,Cartão,6,,2167.32,ESTORNADO,2024-03-12
7900,1988,Cartão,-1,Elo,3688.04,PAGO,2024-03-21
7901,7415,PIX,-5,,11573.64,ESTORNADO,2025-02-13
7902,6443,boleto,1,,9385.85,PAGO,2022-04-14
7903,5152,PIX,12,,7225.57,PENDENTE,2022-12-20
7904,176,Cartão,5,Mastercard,,PENDENTE,2024-01-17
7905,8231,Cartão,doze,,10258.82,PAGO,2023-09-24
7906,1781,PIX,10,,7192.79,PAGO,2024-09-12
7907,452,pix,1,,10187.65,ESTORNADO,2023-08-05
7908,891,Cartão,8,Elo,2427.38,PAGO,2024-12-05
7909,8032,PIX,4,,9171.26,PAGO,2024-08-26
7910,5471,PIX,4,,12475.31,PENDENTE,2024-06-28
7911,4262,Dinheiro,3,,9999.88,PENDENTE,2023-12-15
7912,4221,,9,,480.16,PAGO,2023-12-23
7913,3965,Cartão,6,Visa,-500,PAGO,2022-01-10
7914,4078,Cartão,2,Visa,11584.7,PAGO,2023-11-19
7915,1564,Cartão,10,Elo,7371.48,ESTORNADO,2022-12-05
7916,7750,Boleto,1,,10807.98,ESTORNADO,2022-01-12
7917,9502,PIX,7,,14071.06,PAGO ,2024-11-09
7918,2264,Dinheiro,6,,13321.1,PAGO,2024-03-09
7919,4372,Cartão,doze,Hipercard,6781.1,Pagoo,2024-04-30
7920,3378,Dinheiro,4,,5449.17,PAGO,2024-04-14
7921,2118,Boleto,11,,14561.32,PENDENTE,2022-10-05
7922,6221,Cartão,6,Mastercard,7341.3,ESTORNADO,2023-03-30
7923,4971,Boleto,9,,14726.87,PAGO,2024-01-06
7924,4989,Dinheiro,6,,,PENDENTE,2024-08-05
7925,6681,PIX,6,,155.59,PENDENTE,2024-10-30
7926,2868,Cartao,8,,,PENDENTE,2022-10-05
7927,6900,Dinheiro,-1,,12976.37,PAGO,99/99/9999
7928,3192,Boleto,5,,6344.48,PENDENTE,2025-01-10
7929,840,Dinheiro,10,,,ESTORNADO,2023-04-24
7930,1893,Dinheiro,11,,7173.2,PENDENTE,2023-06-07
7931,7956,Dinheiro,1,,8591.27,ESTORNADO,2024-08-09
7932,4226,Dinheiro,3,,10070.31,PAGO,2023-07-09
7933,2427,PIX,12,,mil,PENDENTE,2024-11-21
7934,10195,Dinheiro,7,,14519.59,PENDENTE,2023-02-22
7935,3351,PIX,12,,13760.43,ESTORNADO,2024-02-23
7936,7151,Dinheiro,4,,-500,PENDENTE,2024-09-29
7937,10458,Cartão,1,Visa,8821.75,ESTORNADO,2023-01-03
7938,193,PIX ,,,7094.62,Estornado,2024-01-15
7939,7474,Boleto,6,,11970.98,ESTORNADO,2022-02-20
7940,4352,Dinheiro,7,,12718.7,PENDENTE,2022-06-15
7941,6890,PIX,2,,3627.04,PENDENTE,2022-02-03
7942,4217,Dinheiro,1,,1585.71,PAGO,2023-05-26
7943,6535,Cartão,9,Mastercard,-500,ESTORNADO,2024-09-14
7944,9650,Boleto,12,,4088.38,Pagoo,2022-12-27
7945,3913,Boleto,12,,4959.83,ESTORNADO,2022-04-17
7946,5369,Cartão,10,,-500,PAGO,2024-05-25
7947,580,Dinheiro,9,,753.07,PAGO,2023-11-07
7948,6313,Cartão,7,Visa,3142.1,PENDENTE,2025-04-03
7949,2485,,2,,8300.57,PENDENTE,2023-06-14
7950,4464,PIX,8,,7219.94,ESTORNADO,31/02/2025
7951,5108,Cartão,10,Mastercard,-500,PAGO,2022-04-06
7952,10334,PIX,8,,14733.41,ESTORNADO,2024-07-30
7953,2689,Boleto,12,,4799.19,ESTORNADO,2022-10-17
7954,4029,PIX,,,11423.77,PENDENTE,2022-08-12
7955,7882,Dinheiro,10,,0,ESTORNADO,2025-01-06
7956,6842,Cartão,10,Elo,5047.78,PENDENTE,2023-06-13
7957,8167,Cartão,9,,6477.24,ESTORNADO,2024-04-27
7958,9872,PIX,2,,5703.17,PAGO,2023-08-22
7959,345,Pix,1,,1019.79,PENDENTE,2023-04-13
7960,65,PIX,-1,,,PAGO,2023-04-10
7961,6512,Boleto,9,,1250.24,PAGO,2023-01-11
7962,5054,Boleto,10,,10035.62,PAGO,2024-03-18
7963,4211,Cartão,8,American Express,12175.54,PAGO,2022-12-30
7964,1671,Boleto,6,,5233.24,Pendente,2022-05-23
7965,4221,Dinheiro,,,2451.52,PENDENTE,2022-07-08
7966,4741,Dinheiro,8,,R$500,PENDENTE,12-30-2024
7967,3946,Cartão,,Mastercard,11584.44,PENDENTE,2024-11-17
7968,5760,Cartão,7,American Express,3765.11,ESTORNADO,2025-03-08
7969,6986,Dinheiro,10,,1709.59,PAGO,2025-01-03
7970,2197,Cartão,1,American Express,4564.67,PENDENTE,2023-08-04
7971,7148,Cartão,2,Visa,2493.57,PENDENTE,2024-03-16
7972,8906,Cartão,6,,12346.87,PAGO,2025-01-14
7973,5160,Cartão,0,Elo,11198.9,PENDENTE,2022-12-14
7974,989,PIX,9,,10278.81,ESTORNADO,2024-08-28
7975,897,Boleto,3,,561.84,PAGO,2022-12-12
7976,6050,PIX,9,,8681.19,PAGO,2023-03-16
7977,7176,Pix,7,,6323.02,PAGO,2022-01-27
7978,1415,Cartão,9,Hipercard,11381.79,ESTORNADO,2024-08-15
7979,1529,Boleto,5,,1544.43,ESTORNADO,2023-01-12
7980,3524,Dinheiro,12,,11528.58,PAGO,2024-08-17
7981,2658,Dinheiro,7,,393.7,ESTORNADO,2024-04-13
7982,11013,PIX,12,,8437.67,PENDENTE,2023-07-26
7983,278,Dinheiro,6,,7527.91,PENDENTE,2023-05-17
7984,5038,Boleto,,,3106.99,pago,2025-04-01
7985,1969,PIX,12,,696.52,PENDENTE,08-30-2023
7986,7431,Boleto,3,,1049.16,ESTORNADO,31/02/2025
7987,9198,Cartão,9,Elo,8018.89,ESTORNADO,2024-07-02
7988,7164,Dinheiro,3,,2932.44,PENDENTE,2024-02-11
7989,2648,PIX,10,,7093.05,ESTORNADO,2023-02-02
7990,41,Dinheiro,1,,41.21,PENDENTE,2022-01-23
7991,8365,Boleto,8,,,ESTORNADO,2024-05-07
7992,1702,Dinheiro,9,,13251.55,PAGO,2022-05-31
7993,5127,Dinheiro,8,,8628.94,PAGO,2023-05-20
7994,9577,PIX,6,,11134.47,PAGO,2024-02-28
7995,3146,Dinheiro,4,,0,ESTORNADO,2022-01-13
7996,654,Cartão,5,American Express,5314.15,ESTORNADO,2024-12-18
7997,358,Boleto,10,,6900.71,PENDENTE,2022-09-17
7998,7363,Cartão,1,Elo,5892.31,Estornado,2023-10-19
7999,4309,PIX,11,,6910.56,PENDENTE,2022-11-23
8000,6532,PIX,10,,7565.81,Pagoo,2024-03-24
8001,2022,Dinheiro,5,,9880.24,PAGO,2022-05-16
8002,6807,Boleto,7,,8158.9,ESTORNADO,2022-01-18
8003,8781,PIX,5,,1314.6,PENDENTE,2024-09-22
8004,7950,Cartão,5,Hipercard,mil,ESTORNADO,2023-07-23
8005,61,Dinheiro,7,,-500,ESTORNADO,2022-10-16
8006,3552,Boleto,,,9794.97,PENDENTE,2024-05-04
8007,6304,PIX,3,,8762.21,PAGO,2024-01-11
8008,4372,Boleto,1,,9040.64,PENDENTE,2023-11-06
8009,2283,PIX,1,,12418.21,ESTORNADO,2024-10-18
8010,3623,PIX,7,,5711.98,ESTORNADO,2023-08-05
8011,3792,Boleto,3,,,PAGO,2024-07-29
8012,6808,Boleto,11,,8900.72,PAGO,2022-06-28
8013,4034,Cartão,9,Mastercard,4783.38,PAGO,2024-12-20
8014,7242,Boleto,4,,12533.81,PAGO,2024-11-17
8015,8897,Cartão,7,Elo,13869.5,PENDENTE,2023-06-11
8016,9723,Cartão,10,Hipercard,5201.4,pago,2022-08-27
8017,2845,Boleto,-5,,11763.71,PAGO,2024-07-02
8018,9773,Boleto,10,,4347.61,PAGO,2023-07-09
8019,2534,Cartão,9,,2696.27,ESTORNADO,2023-07-18
8020,9839,PIX,2,,14509.84,PENDENTE,2023-05-23
8021,11900,Pix,6,,7222.8,PENDENTE,17/09/2023
8022,11379,Dinheiro,,,0,PENDENTE,31/02/2025
8023,5275,Dinheiro,11,,1002.33,PENDENTE,2025-02-16
8024,9519,Cartão,10,Mastercard,8905.74,Pago,2023-09-12
8025,5186,Dinheiro,4,,,PENDENTE,2024-12-06
8026,3500,PIX,-5,,446.34,PENDENTE,2024-10-08
8027,11986,Pix,6,,2447.73,ESTORNADO,2023-08-09
8028,2128,Dinheiro,6,,7697.82,PAGO,2024-02-05
8029,7291,PIX,5,,4654.63,PAGO,2023-11-18
8030,9027,Boleto,4,,2831.97,PAGO,2025-04-10
8031,7980,Cartão,4,,576.17,ESTORNADO,31/02/2025
8032,4540,Boleto,1,,12035.04,PENDENTE,2022-07-07
8033,4016,Dinheiro,doze,,13838.78,PENDENTE,2023-06-08
8034,6453,Dinheiro,1,,3687.54,PAGO,2025-03-05
8035,4064,Cartão,6,American Express,1239.73,PAGO,2022-10-16
8036,7601,Cartão,2,Mastercard,9605.86,PENDENTE,2024-06-01
8037,16,Cartão,1,Mastercard,207.14,PAGO,2023-06-25
8038,648,Cartao,1,,7422.65,ESTORNADO,2023-11-01
8039,1716,PIX,8,,497.51,PAGO,2024-04-07
8040,3188,Boleto,3,,10024.98,ESTORNADO,2025-04-07
8041,3922,Cartão,8,Hipercard,6862.26,ESTORNADO,2025-02-01
8042,4172,Boleto,9,,1788.94,Pagoo,2023-01-23
8043,1542,PIX,3,,,ESTORNADO,2024-10-10
8044,1152,PIX,10,,5579.08,PENDENTE,2024-03-24
8045,6586,PIX ,5,Mastercard,R$500,ESTORNADO,2023-03-27
8046,6217,Boleto,2,,3003.84,PAGO,2023-09-05
8047,9677,boleto,2,,R$500,PENDENTE,2023-09-13
8048,9212,PIX,1,,4330.37,ESTORNADO,2024-12-13
8049,5227,PIX,4,,4468.67,PENDENTE,2023-12-21
8050,7297,,8,,6255.74,PENDENTE,2022-12-08
8051,4824,Dinheiro,12,,R$500,PAGO,2023-05-21
8052,10120,PIX,5,,9762.79,Estornado,2022-05-31
8053,956,Dinheiro,11,,13830.12,PAGO,2022-02-11
8054,8040,Cartão,8,Hipercard,7338.59,ESTORNADO,2022-01-29
8055,249,PIX,4,,12649.28,ESTORNADO,2022-08-06
8056,7580,PIX,1,,14906.47,ESTORNADO,2024-08-17
8057,4939,Cartão,,American Express,3396.74,PENDENTE,2022-12-13
8058,7335,Dinheiro,4,,4291.48,PENDENTE,2024-02-15
8059,4955,Boleto,6,,mil,PENDENTE,05-26-2022
8060,6639,PIX,12,,10759.59,PENDENTE,2023-10-26
8061,10715,PIX,11,,9158.45,ESTORNADO,2024-09-04
8062,4185,Boleto,9,,12312.71,PAGO,2024-08-18
8063,10105,Cartão,12,Visa,76.27,PENDENTE,2022-11-01
8064,7909,Cartão,8,,1865.19,PENDENTE,2023-09-08
8065,240,Cartão,2,Elo,9764.33,PENDENTE,2023-02-13
8066,3566,Dinheiro,10,,mil,PAGO,2024-06-13
8067,325,Boleto,1,,6743.25,ESTORNADO,2023-09-17
8068,1691,Cartão,2,,6040.3,PAGO,2024-06-13
8069,862,Cartão,4,American Express,4236.36,ESTORNADO,2024-03-13
8070,11197,pix,,,147.28,PAGO,2024-10-05
8071,9811,Boleto,1,,10189.11,PAGO,2023-05-03
8072,6908,Dinheiro,4,,,ESTORNADO,2024-06-11
8073,4382,Cartão,-5,Elo,4570.21,PENDENTE,2024-04-18
8074,3330,Cartão,12,Hipercard,5827.54,PAGO,2023-05-15
8075,10373,PIX,-1,,11938.14,PAGO,2023-03-24
8076,876,Boleto,7,,,ESTORNADO,30/01/2025
8077,11850,Cartão,6,Hipercard,5227.67,PAGO,2022-09-28
8078,2838,Dinheiro,3,,1502.5,ESTORNADO,2022-07-04
8079,8022,Dinheiro,2,,10164.14,ESTORNADO,2023-10-18
8080,8435,PIX,3,,R$500,PENDENTE,2022-12-21
8081,9342,,4,,12876.57,ESTORNADO,2022-07-06
8082,10494,Dinheiro,9,,11188.56,PENDENTE,2024-06-05
8083,1656,Cartão,11,Hipercard,8396.23,PAGO,2024-07-11
8084,3338,,9,,10332.17,PAGO,2024-04-30
8085,2918,PIX,3,,R$500,PENDENTE,2023-06-12
8086,4959,Dinheiro,7,,6562.07,PAGO,2022-12-09
8087,8160,Cartão,12,Elo,122.16,PENDENTE,2023-07-21
8088,5441,Boleto,7,,8813.0,PAGO,2023-10-14
8089,5261,Boleto,11,,7392.32,PENDENTE,2022-02-22
8090,2634,Cartão,3,Hipercard,7098.38,ESTORNADO,2024-05-05
8091,4540,Cartão,6,Elo,2030.03,PENDENTE,2024-10-24
8092,2458,Boleto,4,,6147.94,PAGO,2025-02-14
8093,6255,PIX,12,,9195.87,ESTORNADO,2023-04-28
8094,3190,Cartão,9,,4222.92,,2022-05-12
8095,1390,Boleto,10,,7140.67,PAGO,2024-11-28
8096,5688,Dinheiro,doze,,8980.39,PENDENTE,2022-10-26
8097,5611,PIX,3,,306.85,Pagoo,2022-06-05
8098,5913,Dinheiro,-1,,6744.86,PENDENTE,2022-08-21
8099,6285,Cartão,12,,4147.26,Estornado,2023-04-27
8100,9205,Dinheiro,-5,,0,PENDENTE,2022-07-16
8101,2843,Boleto,11,,5302.38,PENDENTE,2023-05-13
8102,6720,PIX,8,,8185.33,PAGO,2024-10-18
8103,11,Boleto,9,,5639.84,PENDENTE,2022-03-18
8104,9792,Boleto,2,,,PAGO,2024-10-24
8105,8441,Cartão,6,American Express,1542.41,PAGO,2025-03-17
8106,8022,Cartão,11,Mastercard,3244.02,ESTORNADO,2024-02-08
8107,3076,Boleto,3,,4940.44,PENDENTE,2024-11-11
8108,2614,Boleto,10,,7111.57,PAGO,2023-10-06
8109,9945,Pix,8,Elo,14630.49,ESTORNADO,2023-03-28
8110,9060,Boleto,doze,,4429.45,PAGO,2023-10-05
8111,7501,PIX,4,,7622.28,PAGO ,2024-04-10
8112,1183,Cartão,2,Visa,8730.0,Pagoo,2022-08-29
8113,3520,PIX,10,,9532.55,PENDENTE,2024-05-19
8114,3243,PIX,6,,5710.52,ESTORNADO,2023-12-28
8115,69,Cartão,5,Mastercard,9880.67,PAGO,2023-09-25
8116,2716,Cartão,6,Mastercard,8740.94,PENDENTE,2022-06-29
8117,5818,Dinheiro,6,,2446.09,PAGO,2024-05-14
8118,1608,Cartão,9,American Express,14801.15,PAGO,2024-12-20
8119,7855,Dinheiro,11,,13135.85,PAGO,2024-07-09
8120,1080,Dinheiro,5,,2830.23,ESTORNADO,2025-03-11
8121,5149,Dinheiro,12,,11152.82,ESTORNADO,11-19-2023
8122,8717,PIX,4,,9378.08,ESTORNADO,2022-08-15
8123,4589,Boleto,7,,1008.0,PAGO,2024-09-11
8124,915,boleto,,,5558.0,PAGO,2024-09-11
8125,9640,Boleto,1,,76.22,PAGO,2024-07-15
8126,3299,Cartão,7,American Express,,PENDENTE,2024-02-01
8127,6560,Dinheiro,3,,10357.23,PAGO ,2022-07-16
8128,7611,Boleto,0,,9490.08,PENDENTE,2022-12-06
8129,5500,Cartão,11,Visa,6949.24,PENDENTE,31/02/2025
8130,4565,PIX,8,,6655.95,PENDENTE,2024-09-26
8131,6575,Cartão,3,Visa,7674.39,PAGO,2023-12-23
8132,9875,Boleto,5,,1978.92,PAGO,2022-08-05
8133,420,PIX,1,,14854.51,Estornado,2024-12-08
8134,4761,Cartão,2,Visa,8074.91,PAGO,2024-02-06
8135,2229,Boleto,6,,2787.35,PAGO,2022-06-25
8136,2528,Boleto,5,,1105.67,PAGO,2023-09-03
8137,5813,Dinheiro,6,,,ESTORNADO,2022-05-27
8138,8416,Boleto,10,,10684.13,Pagoo,2024-01-04
8139,1696,Dinheiro,,,11693.29,PAGO,2025-01-23
8140,599,PIX,10,,46.05,PAGO,05/09/2022
8141,5076,Cartão,7,Hipercard,,PENDENTE,2023-01-18
8142,4968,Cartão,6,Mastercard,10211.99,ESTORNADO,2022-05-11
8143,4889,Boleto,8,,430.85,PAGO,31/02/2025
8144,2083,Dinheiro,5,,,PENDENTE,2024-08-23
8145,11594,PIX,8,,,PENDENTE,2023-08-07
