pedido_id,cliente_id,produto_id,quantidade,preco_unitario,desconto,frete,valor_total,status,data_pedido
8030,884,420,2,610.76,0.06,16.26,1164.49,CANCELADO,2022-01-10
8031,514,349,9,13034.45,0.12,82.46,103315.3,CANCELADO,2022-08-12
8032,59,400,6,13437.95,0.21,69.92,63765.8,CANCELADO,2023-05-09
8033,982,584,7,14413.58,0.22,115.84,78813.99,Cancelado,2022-11-20
8034,283,713,9,2960.13,0.0,142.74,26783.91,PENDENTE,2022-06-06
8035,875,555,9,5954.77,0.07,41.29,49882.71,ENVIADO,2022-12-05
8036,693,375,10,2717.69,0.21,46.75,21516.5,PENDENTE,2022-11-18
8037,509,835,4,11968.64,0.26,28.36,35455.53,CANCELADO,2023-05-17
8038,602,18,7,1366.89,0.06,135.05,R$500,PENDENTE,2022-09-15
8039,958,436,4,14849.9,0.15,42.76,50532.42,PAGO,2024-10-17
8040,914,53,10,9009.33,0.02,77.92,88369.35,ENVIADO,2025-01-04
8041,1311,223,4,11205.42,0.14,143.44,38690.08,CANCELADO,2024-06-01
8042,1317,81,2,12367.37,0.13,12.24,21531.46,CANCELADO,2023-01-30
8043,396,779,10,13738.55,0.14,74.82,118226.35,PENDENTE,2023-04-16
8044,878,343,6,887.55,0.2,44.04,4304.28,CANCELADO,2022-01-07
8045,613,244,1,1381.34,0.21,132.44,0,PENDENTE,2022-05-02
8046,986,1127,8,4783.06,0.26,137.06,28452.78,CANCELADO,2024-11-23
8047,924,800,9,13720.51,0.14,17.79,106214.54,PAGO,2024-11-27
8048,1490,53,8,14213.81,0.14,36.55,97827.56,ENVIADO,2023-12-05
8049,227,779,7,4451.24,0.28,35.99,22470.24,CANCELADO,2023-11-29
8050,602,744,6,7932.65,0.17,130.69,39635.29,ENVIADO,2023-11-12
8051,542,155,6,1838.2,0.27,42.81,8094.13,PENDENTE,2024/05/20
8052,893,826,1,5630.69,0.23,56.6,4392.23,CANCELADO,2024-06-23
8053,1000,955,9,14512.24,0.15,79.86,111098.5,PENDENTE,2024-01-19
8054,561,311,5,181.68,0.18,65.7,810.59,ENVIADO,31/02/2025
8055,627,683,10,10420.61,0.22,24.63,81305.39,CANCELADO,2023-10-17
8056,301,675,7,3483.12,,48.89,20042.0,ENVIADO,2024-11-09
8057,416,189,10,7280.93,0.1,84.93,65613.3,ENVIADO,2023-11-17
8058,301,596,10,1910.49,0.3,64.0,13437.43,CANCELADO,2025-03-02
8059,933,506,4,14257.72,0.24,125.96,43469.43,PAGO,2023-04-18
8060,572,262,5,7785.57,0.21,59.28,30812.28,PENDENTE,99/99/9999
8061,538,870,6,12827.61,0.03,114.75,74771.44,PENDENTE,2022-03-28
8062,538,5,10,1210.26,0.12,90.75,10741.04,PENDENTE,2024-04-25
8063,1322,774,10,11883.1,0.16,128.3,99946.34,PAGO,2024-09-11
8064,488,751,9,5700.17,0.23,141.37,39643.55,CANCELADO,2022-02-13
8065,778,181,2,4247.51,0.21,108.42,6819.49,ENVIADO,2024-01-28
8066,533,337,9,2577.62,0.11,95.12,20741.86,PENDENTE,2025-01-25
8067,555,531,10,6264.13,0.03,53.14,60815.2,PENDENTE,05/01/2025
8068,589,662,6,13940.48,0.14,16.77,71949.65,ENVIADO,2024-01-21
8069,1261,222,2,13340.44,0.04,136.39,25750.03,Pagoo,2024-03-11
8070,128,862,8,13028.06,0.11,78.74,92838.53,ENVIADO,2023-05-05
8071,667,1402,3,5034.63,,92.1,11873.13,ENVIADO,2023-06-30
8072,144,1458,4,2926.8,0.06,63.25,11068.02,PAGO,2024-03-21
8073,464,988,-5,64.93,0.14,139.01,250.69,ENVIADO,2023-08-02
8074,762,625,-5,7881.84,0.09,97.53,50304.85,PAGO,2023-03-03
8075,52,601,7,4729.88,0.02,77.34,32524.32,ENVIADO,2023-11-29
8076,177,941,5,10082.4,0.22,145.49,39466.85,ENVIADO,2022-11-13
8077,841,370,3,5483.27,0.02,30.75,16151.56,Pagoo,2022-11-13
8078,957,863,2,8031.84,0.14,95.67,13910.43,PENDENTE,2023-12-31
8079,1320,1348,4,4184.68,0.28,147.59,12199.47,ENVIADO,2024-02-10
8080,178,702,1,3689.16,0.05,33.87,3538.57,ENVIADO,2024-12-05
8081,805,897,8,8608.71,0.02,95.53,67587.82,PENDENTE,2022-11-13
8082,485,330,1,14474.61,0.18,27.11,11896.29,CANCELADO,2024-12-05
8083,238,455,8,3916.49,0.27,103.27,22975.57,PAGO,2023-02-08
8084,1464,1270,5,4086.31,0.01,139.59,20366.82,PENDENTE,2023-12-23
8085,1233,720,3,14250.19,0.04,132.76,-500,CANCELADO,2022/03/21
8086,255,228,2,11584.7,0.06,14.87,21794.11,CANCELADO,2024-12-27
8087,183,577,8,7658.96,0.1,,55274.16,ENVIADO,2022-04-15
8088,485,344,1,10807.98,0.16,26.03,9104.73,PAGO,2022-04-30
8089,404,961,0,13823.36,,84.28,32016.24,CANCELADO,2024-04-26
8090,226,951,3,7418.02,0.1,145.22,20173.87,ENVIADO,2024-12-07
8091,281,137,5,3237.63,0.12,,mil,PAGO,2024-07-27
8092,1290,1497,4,6627.75,0.28,60.74,19148.66,ENVIADO,2024-04-14
8093,133,514,5,9720.87,0.12,71.3,42843.13,PENDENTE,2022-10-05
8094,389,175,6,7341.3,0.3,125.83,30959.29,PAGO,2022-03-08
8095,309,311,6,8214.8,0.26,23.15,36496.86,ENVIADO,2022-02-12
8096,368,956,10,10765.93,0.09,54.93,98024.89,CANCELADO,2022-02-11
8097,1210,765,8,11387.58,0.12,136.69,80305.25,PAGO,2023-07-29
8098,565,517,,8867.88,0.18,,21894.31,CANCELADO,2022-01-16
8099,506,724,3,13622.87,0.19,75.09,33178.66,PAGO,2023-07-11
8100,895,432,1,776.23,0.19,57.75,686.5,PAGO,2023-12-02
8101,245,49,9,4909.23,0.3,122.23,31050.38,CANCELADO,2024-08-19
8102,507,694,10,13118.08,0.07,101.31,122099.45,ENVIADO,2024-04-24
8103,1083,444,9,3844.89,0.21,79.25,27416.42,PENDENTE,2024-08-09
8104,708,265,8,2532.26,0.17,32.46,,CANCELADO,2023-01-26
8105,765,1500,6,14426.25,0.24,129.18,mil,PENDENTE,2024-11-21
8106,752,364,8,13274.95,0.12,143.48,93599.13,ENVIADO,99/99/9999
8107,882,943,4,9538.72,0.06,109.4,35974.99,PAGO,2022-09-29
8108,650,211,7,9892.34,0.13,,60321.93,PAGO,2023-07-10
8109,183,276,8,13855.06,0.17,146.22,0,ENVIADO,2022-11-25
8110,453,1139,,241.38,,18.8,226.39,PENDENTE,2024-01-15
8111,468,586,5,4808.12,0.28,51.21,17360.44,PAGO,2023-06-28
8112,484,967,7,12718.7,0.15,48.91,75725.18,PAGO,2022-07-31
8113,114,247,1,6310.37,0.09,26.34,5768.78,PAGO ,2024-03-03
8114,108,903,4,5578.74,0.09,,20431.58,ENVIADO,2023-05-20
8115,1030,591,3,14915.02,0.15,77.94,38111.24,CANCELADO,2023-07-11
8116,953,372,7,10414.27,0.1,128.78,65738.68,CANCELADO,2023-11-07
8117,703,809,6,6695.12,0.12,48.52,35398.75,CANCELADO,2023-01-21
8118,746,116,7,5777.82,0.04,20.17,38847.12,ENVIADO,11-17-2024
8119,1362,92,6,10433.39,0.21,18.79,49473.06,PENDENTE,2025-03-22
8120,185,267,6,14261.67,0.13,85.75,74531.67,CANCELADO,2023-06-05
8121,52,116,10,2377.55,0.29,121.44,17002.04,ENVIADO,2023-01-25
8122,184,633,3,14613.46,0.11,14.25,39032.19,PAGO,2022-11-28
8123,981,773,5,4894.57,0.0,23.0,24495.85,PAGO,2024-07-22
8124,743,950,1,276.33,0.05,85.83,348.34,ENVIADO,2024-07-27
8125,791,589,5,14217.75,0.1,82.55,64062.43,PENDENTE,2023-10-24
8126,169,584,3,7484.35,0.07,145.38,21026.72,CANCELADO,2022-09-30
8127,719,948,9,5248.12,0.03,24.93,45841.02,PENDENTE,2025/01/26
8128,222,42,,14207.99,0.27,44.03,93390.52,PAGO,2024-07-04
8129,708,395,4,11555.59,0.23,99.57,35690.79,ENVIADO,2022-10-15
8130,367,1280,5,1174.69,0.2,47.64,4746.4,PAGO,2022-08-14
8131,1108,49,8,9079.57,0.16,128.62,61143.33,PAGO,2023-07-17
8132,110,865,1,9211.67,0.25,54.26,6963.01,PAGO,2022-03-26
8133,653,22,9,4735.57,0.11,46.15,37978.07,CANCELADO,2024-03-24
8134,528,85,4,10383.65,0.22,95.06,32492.05,CANCELADO,2023-09-24
8135,685,217,2,7141.58,0.01,36.34,mil,CANCELADO,2022-12-25
8136,831,578,2,8683.1,0.2,148.19,14041.15,PAGO,2023-10-18
8137,489,902,3,99.23,0.12,35.46,297.43,pago,2023-06-12
8138,167,529,6,1100.53,0.05,118.39,6391.41,CANCELADO,2024-04-20
8139,297,1455,5,10299.96,0.08,35.15,47414.97,ENVIADO,12-30-2024
8140,792,247,,9571.04,0.19,77.67,23335.3,ENVIADO,2024-12-10
8141,223,791,6,11962.78,0.12,141.16,63304.64,ENVIADO,2024-11-01
8142,732,582,3,6407.27,0.17,43.21,15997.31,PAGO,2022-09-03
8143,128,372,3,14640.97,0.26,28.77,32531.72,CANCELADO,2024-04-25
8144,60,636,2,7951.02,0.08,69.47,14699.35,PENDENTE,2023-01-01
8145,897,403,9,12769.29,0.28,129.42,82874.42,PAGO,2023-07-06
8146,276,790,5,4296.13,0.16,,18151.28,PENDENTE,2022/09/21
8147,71,1351,8,5825.38,0.05,35.76,R$500,ENVIADO,2024-08-28
8148,966,57,6,2115.64,0.25,49.66,9570.04,PENDENTE,2023-12-09
8149,87,549,10,2871.94,0.07,80.67,26789.71,ENVIADO,2022-02-04
8150,412,431,2,14993.86,0.1,10.8,26999.75,PAGO,2022-12-01
8151,257,823,9,6606.11,0.14,56.91,51188.2,ENVIADO,2024-07-03
8152,335,266,2,11591.05,0.02,14.11,22732.57,PENDENTE,2024-05-14
8153,702,641,7,10702.77,0.05,40.38,71213.8,ENVIADO,2025-02-23
8154,1312,707,10,7694.87,0.13,138.69,67084.06,PENDENTE,2024-04-13
8155,818,940,8,13294.78,0.22,128.28,83087.71,CANCELADO,2023-07-26
8156,286,91,9,9345.34,0.11,80.17,74936.34,CANCELADO,2022-09-17
8157,590,315,5,13406.06,0.06,,,PENDENTE,2023-12-30
8158,857,594,dez,1512.73,0.01,123.83,0,CANCELADO,2022-01-10
8159,465,908,5,12692.56,0.02,95.27,62288.81,PENDENTE,2024-11-13
8160,8,198,7,8429.77,0.2,135.95,47342.66,CANCELADO,2022-05-03
8161,418,605,2,6704.57,0.21,71.21,10664.43,CANCELADO,2022-03-04
8162,67,1242,,9119.4,0.03,110.57,79722.93,PENDENTE,2024-07-16
8163,1007,1449,4,10891.26,0.06,104.56,41055.7,PAGO,2024-06-12
8164,809,251,2,182.01,0.3,60.29,315.1,CANCELADO,99/99/9999
8165,210,429,4,13022.22,0.15,133.66,44409.21,PENDENTE,2024-06-23
8166,76,334,3,4707.27,0.13,115.88,12401.85,CANCELADO,2023-05-20
8167,599,9,6,11134.47,0.05,63.04,63529.52,ENVIADO,2023-01-29
8168,1111,412,2,9175.45,,149.44,mil,PAGO ,2023-12-25
8169,544,543,7,5250.69,0.3,67.12,25795.5,PAGO,2024-01-17
8170,1488,928,8,8674.46,0.01,140.35,68842.07,ENVIADO,2022-12-11
8171,402,675,10,14054.01,0.23,130.01,-500,CANCELADO,2022-03-24
8172,288,359,7,3602.53,0.28,107.23,18263.98,ENVIADO,2022-06-07
8173,543,1224,8,14192.43,0.16,30.87,95404.0,ENVIADO,2023-08-20
8174,115,637,7,9054.13,0.15,109.02,53981.09,PAGO,2022-12-11
8175,269,385,9,5546.21,0.2,27.17,39959.88,PAGO,2024-06-25
8176,310,89,4,14560.31,0.11,34.26,51868.96,ENVIADO,2022-04-25
8177,642,983,8,2235.56,,67.87,16521.59,PAGO,2022-05-22
8178,391,795,-1,14410.75,0.26,69.65,10733.6,Pago,2023-08-17
8179,772,457,10,2127.59,0.06,62.31,20061.66,PAGO,2023-07-30
8180,18,253,7,7066.83,0.12,131.17,43662.84,PENDENTE,2023-11-11
8181,1431,197,2,10235.75,,60.62,19099.11,ENVIADO,2023-07-31
8182,982,1006,10,11637.36,0.1,109.63,104845.87,ENVIADO,2022-10-31
8183,991,61,3,9036.38,0.15,41.92,23084.69,ENVIADO,2023-12-22
8184,741,522,5,8754.26,0.28,87.88,31603.22,CANCELADO,2023-10-14
8185,740,1471,2,2179.53,0.01,127.98,4443.45,PAGO ,2023-01-25
8186,269,846,3,9067.2,0.23,97.65,21042.88,PENDENTE,2024-06-19
8187,377,901,9,6446.31,0.1,20.79,52235.9,ENVIADO,2022-06-16
8188,834,559,10,14193.29,0.09,98.75,129257.69,CANCELADO,2023-12-02
8189,277,587,8,4993.68,0.15,77.38,34034.4,PENDENTE,2023-12-10
8190,1119,503,10,14772.53,0.13,52.2,128573.21,PENDENTE,2023-10-10
8191,165,210,5,7758.97,0.3,20.64,27177.03,CANCELADO,2023-08-15
8192,884,195,10,8032.96,0.01,83.39,79609.69,PENDENTE,2022-10-19
8193,75,541,7,10150.22,0.3,108.93,49845.01,PAGO,2023-11-28
8194,194,851,9,1547.47,0.1,91.65,12626.16,CANCELADO,2024-09-11
8195,903,1486,9,10046.8,0.23,20.65,69644.97,CANCELADO,2022-02-07
8196,804,123,2,13426.21,,112.31,22399.82,PENDENTE,2022/02/14
8197,718,944,1,5518.01,0.01,16.16,mil,CANCELADO,2022-07-30
8198,904,813,6,4629.9,0.19,108.27,22609.58,ENVIADO,2025-02-01
8199,323,28,5,6158.06,0.28,50.6,22219.62,PAGO,2024-03-02
8200,326,393,7,7311.27,0.16,84.49,43074.76,PAGO,2023-12-27
8201,515,822,7,4768.61,0.23,30.16,-500,PAGO,2023-10-10
8202,512,948,4,1922.74,0.09,100.78,7099.55,ENVIADO,2023-10-19
8203,50,186,10,419.07,0.06,105.96,4045.22,ENVIADO,2022-03-24
8204,275,6,4,12712.28,0.23,35.62,39189.44,CANCELADO,2023-02-27
8205,39,121,9,2430.36,0.27,100.51,16067.98,PENDENTE,99/99/9999
8206,772,895,9,5784.18,0.21,77.79,41203.31,CANCELADO,31/02/2025
8207,367,794,1,14211.61,0.07,38.06,13254.86,PENDENTE,2024-09-07
8208,945,314,5,2821.6,0.12,45.31,12460.35,PAGO,2024-03-17
8209,251,969,2,10478.58,0.1,131.29,18992.73,PENDENTE,2023-05-23
8210,967,335,2,11622.78,0.16,147.85,19674.12,PENDENTE,2024-08-08
8211,656,62,8,1916.34,0.03,127.88,14998.68,PAGO,05-01-2023
8212,184,871,10,725.44,0.19,,5992.36,ENVIADO,2023-07-21
8213,765,907,1,8546.72,0.07,51.23,7999.68,PAGO,2025-02-05
8214,846,218,3,7773.13,0.1,119.54,21106.99,CANCELADO,2022-07-07
8215,432,641,2,2827.58,0.28,94.07,4165.79,PENDENTE,2023-02-05
8216,455,870,10,5126.23,0.06,15.64,48202.2,PAGO,2024-01-23
8217,785,132,6,2478.65,0.17,,12449.24,PAGO,2022-10-06
8218,1151,956,4,9666.69,0.14,61.22,33314.63,ENVIADO,2023-12-31
8219,491,38,3,3034.15,0.18,122.44,7586.45,PENDENTE,2023-10-29
8220,1108,305,1,10864.66,0.09,84.97,9971.81,PAGO,2023-02-12
8221,9,345,8,7628.82,0.15,73.14,51949.12,CANCELADO,2022-06-01
8222,66,709,-5,4702.13,0.29,135.75,6812.77,PAGO,2023-07-03
8223,563,715,2,12362.39,0.05,,23604.0,CANCELADO,2023-10-29
8224,888,375,6,11139.69,0.23,67.13,51532.5,PENDENTE,2024-03-17
8225,522,355,5,293.32,0.15,137.96,1384.57,ENVIADO,2023-10-11
8226,805,985,9,577.49,0.15,123.88,4541.68,ENVIADO,2023-05-21
8227,640,70,2,3989.03,,11.65,6394.1,ENVIADO,2023-07-23
8228,1456,76,5,893.97,0.12,139.07,-500,ENVIADO,2022-02-11
8229,503,165,8,7338.59,0.2,79.89,47046.87,CANCELADO,2022-01-29
8230,16,566,10,12484.64,0.03,128.03,121229.04,CANCELADO,2022-09-18
8231,960,642,8,9749.19,0.02,139.66,76573.31,Pago,2024-08-17
8232,694,309,3,11095.99,0.13,77.81,29038.34,PAGO,2022-12-13
8233,459,502,4,4291.48,0.11,47.27,15324.94,PAGO ,2024-02-15
8234,1177,310,9,9386.37,0.11,16.47,mil,PAGO,05-26-2022
8235,415,572,1,10391.71,0.16,88.03,8817.07,PENDENTE,2023-10-26
8236,318,95,10,13810.82,0.01,108.28,136835.4,ENVIADO,2023-06-08
8237,841,861,3,6912.09,0.05,48.93,19748.39,PENDENTE,2022-01-08
8238,116,22,1,11823.61,0.12,125.63,10530.41,ENVIADO,2023-04-15
8239,127,1,6,12103.95,0.23,30.76,55951.01,CANCELADO,2022-07-17
8240,188,964,2,9764.33,0.11,56.46,17436.97,PENDENTE,2023-03-22
8241,404,605,4,12033.07,0.08,23.26,44304.96,ENVIADO,2023-03-11
8242,21,280,1,6743.25,0.2,98.58,5493.18,CANCELADO,2022-10-23
8243,98,736,2,3707.93,0.12,136.67,6662.63,PAGO,2024-04-26
8244,333,381,1,3089.21,0.25,49.41,2366.32,CANCELADO,2022-10-06
8245,1012,509,9,11529.05,0.29,141.87,-500,PAGO,2023-04-15
8246,966,993,8,13973.44,0.18,17.25,91683.02,ENVIADO,2022-10-24
8247,357,244,5,9683.56,0.15,110.36,41265.49,PENDENTE,2023-09-29
8248,508,816,7,9575.96,0.08,106.66,61775.84,PAGO,02-07-2024
8249,446,420,7,9490.64,0.16,122.84,55927.8,PENDENTE,2022-05-14
8250,1060,390,4,1751.2,0.07,,6627.79,ENVIADO,2023-03-24
8251,55,361,7,11058.44,0.2,,61987.08,PAGO,2022-07-05
8252,345,356,dez,2595.4,0.01,136.4,25830.86,PENDENTE,2024-08-26
8253,18,750,,12926.72,0.29,33.55,45923.41,ENVIADO,2022-09-11
8254,513,87,7,4579.81,0.07,88.44,29903.0,PAGO,2023-01-08
8255,1479,316,,6133.66,0.16,146.1,25907.47,CANCELADO,2023-04-15
8256,635,764,7,10724.94,0.02,84.13,73657.22,CANCELADO,2024-06-20
8257,764,480,8,1790.57,0.24,75.15,10961.82,PAGO,2025-03-11
8258,805,700,9,12352.02,0.14,43.24,95647.87,ENVIADO,2023-12-23
8259,209,269,9,10332.17,0.27,96.9,,CANCELADO,2022-10-16
8260,1049,659,7,7521.98,0.05,123.74,,ENVIADO,2024-02-22
8261,674,1463,5,3124.6,0.09,124.4,14341.33,PENDENTE,2023-12-07
8262,503,494,3,12924.58,0.15,44.68,33002.36,ENVIADO,2022-05-26
8263,284,685,1,10337.77,0.26,112.11,7762.06,PENDENTE,2023-05-02
8264,339,262,5,7900.25,0.02,54.5,38765.72,PENDENTE,2023-10-15
8265,781,584,6,7156.79,0.18,31.33,35242.74,ENVIADO,2023-10-13
8266,632,987,5,4579.64,0.25,105.5,17279.15,CANCELADO,2024-01-06
8267,283,67,4,12487.88,0.23,47.64,38510.31,PAGO,2022-04-08
8268,256,479,6,9987.81,0.15,112.8,51050.63,ENVIADO,2023-07-02
8269,594,903,8,5413.43,0.29,148.52,30896.8,PENDENTE,2024-10-14
8270,289,579,5,9141.74,0.12,106.09,-500,PENDENTE,2023-04-24
8271,979,179,9,12646.74,0.07,79.28,105932.49,CANCELADO,2024-08-14
8272,240,34,8,6037.31,0.22,102.22,37775.03,Pago,2024-06-07
8273,711,42,7,8768.12,0.01,76.68,60839.75,ENVIADO,2024-04-16
8274,713,715,1,14198.39,0.06,62.42,13408.91,CANCELADO,2023-02-18
8275,873,418,1,13628.68,0.24,15.42,10373.22,CANCELADO,2024-02-04
8276,328,317,4,6395.94,0.29,16.9,18181.37,PENDENTE,2023-10-19
8277,197,387,2,2141.32,0.03,33.07,4187.23,PAGO,2024-09-29
8278,232,844,4,13562.63,0.25,118.91,40806.8,PAGO,2024-01-04
8279,330,258,8,11197.45,0.03,,87032.08,CANCELADO,07-17-2022
8280,912,28,0,13360.2,0.12,93.68,105906.46,PAGO,2023-05-07
8281,302,126,6,1536.36,0.15,108.12,7943.56,ENVIADO,2022-09-17
8282,529,756,3,1647.26,0.25,98.25,3804.59,CANCELADO,2022-11-11
8283,275,280,-5,913.53,0.05,71.11,3542.52,PENDENTE,2023-07-21
8284,485,634,4,13234.88,0.25,79.82,39784.46,CANCELADO,2025-03-14
8285,622,1070,8,14630.49,0.23,90.01,90213.83,PENDENTE,2022-09-22
8286,353,751,5,1536.48,0.06,102.26,7323.72,ENVIADO,18/11/2022
8287,166,1260,6,13818.16,0.01,143.46,82223.33,,2022-04-06
8288,308,12,5,6093.12,0.23,38.11,23496.62,Pagoo,2023-08-18
8289,852,762,2,3766.81,0.24,,5872.51,CANCELADO,2024-08-17
8290,435,775,6,2984.63,0.1,105.9,16222.9,ENVIADO,2024-02-11
8291,602,819,6,1912.96,0.0,127.6,11605.36,ENVIADO,2022-08-08
8292,661,411,10,9734.06,0.18,50.72,79870.01,ENVIADO,2024-04-07
8293,61,743,9,10874.59,0.24,57.69,74439.89,PAGO,2022-03-15
8294,961,402,9,11058.74,0.29,120.74,70786.09,PAGO,2024-11-01
8295,534,1259,4,8199.91,0.07,146.28,30649.95,ENVIADO,2024-03-26
8296,83,181,5,14457.97,0.07,44.32,67273.88,ENVIADO,2023-06-20
8297,548,111,6,6794.2,0.24,48.56,31030.11,ENVIADO,2024-03-23
8298,730,114,2,12337.6,0.1,96.33,22304.01,,2022-04-08
8299,418,857,9,6161.09,0.09,61.51,50520.84,CANCELADO,18/02/2024
8300,504,1328,7,7178.44,0.22,134.95,39329.23,PAGO,2022-02-17
8301,108,1296,2,10858.93,,130.22,21848.08,CANCELADO,01-25-2022
8302,932,825,6,4039.32,0.07,64.12,22603.53,PENDENTE,2024-05-26
8303,470,935,10,9380.82,0.3,42.22,-500,ENVIADO,2022-10-03
8304,258,393,3,4432.93,0.03,61.84,12961.67,CANCELADO,2024-08-11
8305,1085,756,4,11610.12,0.03,16.63,45063.9,ENVIADO,2023-11-19
8306,474,665,7,1280.25,0.25,135.61,6856.92,PAGO,2024-10-15
8307,927,1492,1,7098.68,0.08,43.68,6574.47,ENVIADO,2024-11-16
8308,655,166,3,7674.39,0.06,114.88,21756.66,PAGO ,2024-12-02
8309,618,374,5,1978.92,0.02,65.58,9762.29,PAGO,15/01/2023
8310,29,46,,11162.41,0.08,41.07,20579.9,CANCELADO,2023-02-12
8311,87,978,2,11687.95,0.29,67.87,16664.76,PENDENTE,2023-10-09
8312,614,4,7,9780.96,0.06,21.72,64380.44,PENDENTE,2024-08-01
8313,995,158,-5,5465.49,0.02,119.81,53681.61,CANCELADO,2022-12-17
8314,967,593,9,6035.3,0.09,103.84,,PENDENTE,2022-05-27
8315,990,526,6,9210.35,,11.99,52510.99,PENDENTE,2025-02-09
8316,629,998,2,7068.94,0.23,145.03,11031.2,PAGO,2024-06-04
8317,900,1050,9,8008.84,0.01,136.49,71495.25,ENVIADO,2024-06-24
8318,807,888,2,631.83,0.01,100.41,1351.43,CANCELADO,99/99/9999
8319,709,913,3,3710.84,0.09,28.48,10159.07,ENVIADO,2024-05-18
8320,427,795,5,5468.11,0.01,138.45,27205.59,PENDENTE,2022-02-07
8321,745,741,8,1924.05,0.09,25.88,14032.96,PAGO,2025-04-06
8322,471,432,6,888.89,0.27,53.95,3947.29,Pago,2023-02-02
8323,477,615,dez,9783.66,0.09,126.16,44641.81,ENVIADO,2022-01-09
8324,401,241,6,7305.0,,31.63,32465.83,ENVIADO,2023-10-10
8325,658,72,5,14295.56,0.06,66.37,67255.5,ENVIADO,2024-11-12
8326,846,936,7,12845.63,0.24,84.97,68423.72,ENVIADO,2022-08-29
8327,1427,31,6,9932.3,0.13,58.4,51905.01,PENDENTE,2024-08-09
8328,515,507,2,14791.98,0.2,124.66,23791.83,PAGO,2022-04-23
8329,614,1233,2,6899.32,,20.32,9955.34,PENDENTE,2025-01-19
8330,603,1146,,8918.44,0.15,28.6,37931.97,PAGO,2024-10-09
8331,764,130,1,7368.24,0.15,141.27,6404.27,ENVIADO,2022-11-04
8332,1496,278,9,6488.13,0.13,133.3,50935.36,PENDENTE,2024-08-22
8333,93,398,10,6290.69,0.26,86.73,R$500,PAGO,2022-10-12
8334,807,366,5,3846.77,0.12,108.86,17034.65,PENDENTE,2022-05-18
8335,508,27,10,8354.59,0.17,57.95,69401.05,PENDENTE,2022-01-20
8336,53,377,3,11948.27,0.16,66.49,30176.13,PAGO,2022-08-22
8337,720,914,8,8732.54,0.23,53.81,53846.26,ENVIADO,2022-02-01
8338,253,103,5,7962.54,0.3,14.92,27883.81,CANCELADO,2022-07-11
8339,365,622,8,2992.12,0.16,65.83,20172.88,Pagoo,2025-04-03
8340,564,984,8,2712.04,0.14,79.77,18738.61,PENDENTE,2022-01-08
8341,502,729,7,8928.03,0.05,78.32,59449.72,ENVIADO,2022-09-19
8342,681,335,8,205.77,0.17,35.5,1401.81,PAGO,2023-01-25
8343,953,136,6,9020.78,0.23,60.52,41736.52,PAGO,2022-12-14
8344,620,962,6,14481.85,0.13,136.85,75732.11,pago,2024-10-20
8345,629,847,8,13907.12,0.23,109.61,85777.47,PENDENTE,2022-05-24
8346,437,420,7,13563.81,0.05,,90249.07,CANCELADO,2024-06-09
8347,470,195,4,6162.83,0.23,65.09,19046.61,ENVIADO,2024-09-16
8348,649,275,10,13278.86,0.25,101.11,99692.56,ENVIADO,31/02/2025
8349,980,90,,2636.17,0.11,149.62,4842.0,PAGO,2022-04-27
8350,46,482,1,1937.48,0.24,136.44,1608.92,PENDENTE,2022-02-21
8351,275,872,2,13161.01,0.17,64.96,21912.24,PAGO,04/02/2024
8352,579,108,6,14954.23,0.29,13.55,-500,PENDENTE,2023-11-06
8353,618,290,4,8240.68,0.11,124.48,29461.3,PENDENTE,05-15-2023
8354,64,1361,8,202.26,,73.48,1222.32,PAGO,2024-06-17
8355,201,787,5,14719.13,0.19,,-500,CANCELADO,31/02/2025
8356,291,1034,9,8598.47,0.23,106.54,59693.94,ENVIADO,2023-10-19
8357,853,532,5,4989.02,0.21,,19748.87,CANCELADO,2025-01-11
8358,56,21,10,3675.82,0.21,26.86,29065.84,ENVIADO,2024-04-14
8359,228,443,3,7789.14,0.17,88.34,19483.3,PENDENTE,2022-11-10
8360,509,340,5,10838.65,0.12,131.3,47821.36,PENDENTE,2023-11-27
8361,902,9,9,5995.06,0.28,47.09,38895.08,ENVIADO,2024-10-18
8362,106,156,2,1534.79,0.19,21.34,2507.7,PAGO,2022-05-08
8363,723,634,1,4618.41,0.04,62.3,4495.97,ENVIADO,2022-06-29
8364,802,630,8,2112.52,0.2,70.53,13590.66,PENDENTE,2022-08-19
8365,844,44,6,14168.21,0.23,61.95,0,PENDENTE,2024-01-13
8366,855,441,3,7528.93,0.0,135.29,22722.08,ENVIADO,2023-01-06
8367,463,82,8,733.43,0.2,146.62,4840.57,CANCELADO,2023-06-04
8368,341,487,9,1763.32,0.28,72.56,11498.87,ENVIADO,31/02/2025
8369,797,479,10,12497.71,0.26,87.5,92570.55,PENDENTE,2024-04-08
8370,619,572,6,14053.95,0.0,44.06,84367.76,CANCELADO,2023-02-25
8371,644,1122,6,1892.83,,36.7,8327.3,PENDENTE,2023-04-20
8372,30,769,4,7414.59,0.1,33.88,26726.4,PAGO,2024-12-19
8373,115,879,5,239.26,0.12,147.11,1199.85,PAGO,2024-05-07
8374,173,350,10,7715.18,0.17,55.25,64091.24,pago,2022-07-06
8375,779,720,10,10121.34,0.24,22.76,76944.94,CANCELADO,99/99/9999
8376,485,69,7,7256.15,0.07,100.13,47337.67,PENDENTE,2023-09-24
8377,881,185,4,4250.47,0.29,108.8,12180.13,ENVIADO,2022-10-12
