pedido_id,cliente_id,produto_id,quantidade,preco_unitario,desconto,frete,valor_total,status,data_pedido,status_data
8166,76,334,3.0,4707.27,0.13,115.88,12401.85,CANCELADO,2023-05-20,PEDIDO COM DATA
8167,599,9,6.0,11134.47,0.05,63.04,63529.52,ENVIADO,2023-01-29,PEDIDO COM DATA
8169,544,543,7.0,5250.69,0.3,67.12,25795.5,PAGO,2024-01-17,PEDIDO COM DATA
8171,402,675,10.0,14054.01,0.23,130.01,-500.0,CANCELADO,2022-03-24,PEDIDO COM DATA
8172,288,359,7.0,3602.53,0.28,107.23,18263.98,ENVIADO,2022-06-07,PEDIDO COM DATA
8174,115,637,7.0,9054.13,0.15,109.02,53981.09,PAGO,2022-12-11,PEDIDO COM DATA
8175,269,385,9.0,5546.21,0.2,27.17,39959.88,PAGO,2024-06-25,PEDIDO COM DATA
8176,310,89,4.0,14560.31,0.11,34.26,51868.96,ENVIADO,2022-04-25,PEDIDO COM DATA
8177,642,983,8.0,2235.56,0.0,67.87,16521.59,PAGO,2022-05-22,PEDIDO COM DATA
8178,391,795,-1.0,14410.75,0.26,69.65,10733.6,PAGO,2023-08-17,PEDIDO COM DATA
8179,772,457,10.0,2127.59,0.06,62.31,20061.66,PAGO,2023-07-30,PEDIDO COM DATA
8183,991,61,3.0,9036.38,0.15,41.92,23084.69,ENVIADO,2023-12-22,PEDIDO COM DATA
8184,741,522,5.0,8754.26,0.28,87.88,31603.22,CANCELADO,2023-10-14,PEDIDO COM DATA
8186,269,846,3.0,9067.2,0.23,97.65,21042.88,PENDENTE,2024-06-19,PEDIDO COM DATA
8187,377,901,9.0,6446.31,0.1,20.79,52235.9,ENVIADO,2022-06-16,PEDIDO COM DATA
8188,834,559,10.0,14193.29,0.09,98.75,129257.69,CANCELADO,2023-12-02,PEDIDO COM DATA
8189,277,587,8.0,4993.68,0.15,77.38,34034.4,PENDENTE,2023-12-10,PEDIDO COM DATA
8193,75,541,7.0,10150.22,0.3,108.93,49845.01,PAGO,2023-11-28,PEDIDO COM DATA
8194,194,851,9.0,1547.47,0.1,91.65,12626.16,CANCELADO,2024-09-11,PEDIDO COM DATA
8196,804,123,2.0,13426.21,0.0,112.31,22399.82,PENDENTE,,PEDIDO SEM DATA
8197,718,944,1.0,5518.01,0.01,16.16,25248.04,CANCELADO,2022-07-30,PEDIDO COM DATA
8198,904,813,6.0,4629.9,0.19,108.27,22609.58,ENVIADO,2025-02-01,PEDIDO COM DATA
8200,326,393,7.0,7311.27,0.16,84.49,43074.76,PAGO,2023-12-27,PEDIDO COM DATA
8201,515,822,7.0,4768.61,0.23,30.16,-500.0,PAGO,2023-10-10,PEDIDO COM DATA
8202,512,948,4.0,1922.74,0.09,100.78,7099.55,ENVIADO,2023-10-19,PEDIDO COM DATA
8203,50,186,10.0,419.07,0.06,105.96,4045.22,ENVIADO,2022-03-24,PEDIDO COM DATA
8204,275,6,4.0,12712.28,0.23,35.62,39189.44,CANCELADO,2023-02-27,PEDIDO COM DATA
8205,39,121,9.0,2430.36,0.27,100.51,16067.98,PENDENTE,,PEDIDO SEM DATA
8207,367,794,1.0,14211.61,0.07,38.06,13254.86,PENDENTE,2024-09-07,PEDIDO COM DATA
8208,945,314,5.0,2821.6,0.12,45.31,12460.35,PAGO,2024-03-17,PEDIDO COM DATA
8209,251,969,2.0,10478.58,0.1,131.29,18992.73,PENDENTE,2023-05-23,PEDIDO COM DATA
8210,967,335,2.0,11622.78,0.16,147.85,19674.12,PENDENTE,2024-08-08,PEDIDO COM DATA
8212,184,871,10.0,725.44,0.19,80.39,5992.36,ENVIADO,2023-07-21,PEDIDO COM DATA
8213,765,907,1.0,8546.72,0.07,51.23,7999.68,PAGO,2025-02-05,PEDIDO COM DATA
8214,846,218,3.0,7773.13,0.1,119.54,21106.99,CANCELADO,2022-07-07,PEDIDO COM DATA
8215,432,641,2.0,2827.58,0.28,94.07,4165.79,PENDENTE,2023-02-05,PEDIDO COM DATA
8217,785,132,6.0,2478.65,0.17,80.39,12449.24,PAGO,2022-10-06,PEDIDO COM DATA
8219,491,38,3.0,3034.15,0.18,122.44,7586.45,PENDENTE,2023-10-29,PEDIDO COM DATA
8221,9,345,8.0,7628.82,0.15,73.14,51949.12,CANCELADO,2022-06-01,PEDIDO COM DATA
8222,66,709,-5.0,4702.13,0.29,135.75,6812.77,PAGO,2023-07-03,PEDIDO COM DATA
8223,563,715,2.0,12362.39,0.05,80.39,23604.0,CANCELADO,2023-10-29,PEDIDO COM DATA
8224,888,375,6.0,11139.69,0.23,67.13,51532.5,PENDENTE,2024-03-17,PEDIDO COM DATA
8225,522,355,5.0,293.32,0.15,137.96,1384.57,ENVIADO,2023-10-11,PEDIDO COM DATA
8226,805,985,9.0,577.49,0.15,123.88,4541.68,ENVIADO,2023-05-21,PEDIDO COM DATA
8227,640,70,2.0,3989.03,0.0,11.65,6394.1,ENVIADO,2023-07-23,PEDIDO COM DATA
8229,503,165,8.0,7338.59,0.2,79.89,47046.87,CANCELADO,2022-01-29,PEDIDO COM DATA
8233,459,502,4.0,4291.48,0.11,47.27,15324.94,PAGO,2024-02-15,PEDIDO COM DATA
8235,415,572,1.0,10391.71,0.16,88.03,8817.07,PENDENTE,2023-10-26,PEDIDO COM DATA
8236,318,95,10.0,13810.82,0.01,108.28,136835.4,ENVIADO,2023-06-08,PEDIDO COM DATA
8238,116,22,1.0,11823.61,0.12,125.63,10530.41,ENVIADO,2023-04-15,PEDIDO COM DATA
8239,127,1,6.0,12103.95,0.23,30.76,55951.01,CANCELADO,2022-07-17,PEDIDO COM DATA
8240,188,964,2.0,9764.33,0.11,56.46,17436.97,PENDENTE,2023-03-22,PEDIDO COM DATA
8241,404,605,4.0,12033.07,0.08,23.26,44304.96,ENVIADO,2023-03-11,PEDIDO COM DATA
8243,98,736,2.0,3707.93,0.12,136.67,6662.63,PAGO,2024-04-26,PEDIDO COM DATA
8244,333,381,1.0,3089.21,0.25,49.41,2366.32,CANCELADO,2022-10-06,PEDIDO COM DATA
8246,966,993,8.0,13973.44,0.18,17.25,91683.02,ENVIADO,2022-10-24,PEDIDO COM DATA
8247,357,244,5.0,9683.56,0.15,110.36,41265.49,PENDENTE,2023-09-29,PEDIDO COM DATA
8248,508,816,7.0,9575.96,0.08,106.66,61775.84,PAGO,,PEDIDO SEM DATA
8249,446,420,7.0,9490.64,0.16,122.84,55927.8,PENDENTE,2022-05-14,PEDIDO COM DATA
8251,55,361,7.0,11058.44,0.2,80.39,61987.08,PAGO,2022-07-05,PEDIDO COM DATA
8254,513,87,7.0,4579.81,0.07,88.44,29903.0,PAGO,2023-01-08,PEDIDO COM DATA
8257,764,480,8.0,1790.57,0.24,75.15,10961.82,PAGO,2025-03-11,PEDIDO COM DATA
8259,209,269,9.0,10332.17,0.27,96.9,25248.04,CANCELADO,2022-10-16,PEDIDO COM DATA
8262,503,494,3.0,12924.58,0.15,44.68,33002.36,ENVIADO,2022-05-26,PEDIDO COM DATA
8263,284,685,1.0,10337.77,0.26,112.11,7762.06,PENDENTE,2023-05-02,PEDIDO COM DATA
8264,339,262,5.0,7900.25,0.02,54.5,38765.72,PENDENTE,2023-10-15,PEDIDO COM DATA
8266,632,987,5.0,4579.64,0.25,105.5,17279.15,CANCELADO,2024-01-06,PEDIDO COM DATA
8268,256,479,6.0,9987.81,0.15,112.8,51050.63,ENVIADO,2023-07-02,PEDIDO COM DATA
8269,594,903,8.0,5413.43,0.29,148.52,30896.8,PENDENTE,2024-10-14,PEDIDO COM DATA
8270,289,579,5.0,9141.74,0.12,106.09,-500.0,PENDENTE,2023-04-24,PEDIDO COM DATA
8272,240,34,8.0,6037.31,0.22,102.22,37775.03,PAGO,2024-06-07,PEDIDO COM DATA
8273,711,42,7.0,8768.12,0.01,76.68,60839.75,ENVIADO,2024-04-16,PEDIDO COM DATA
8274,713,715,1.0,14198.39,0.06,62.42,13408.91,CANCELADO,2023-02-18,PEDIDO COM DATA
8275,873,418,1.0,13628.68,0.24,15.42,10373.22,CANCELADO,2024-02-04,PEDIDO COM DATA
8276,328,317,4.0,6395.94,0.29,16.9,18181.37,PENDENTE,2023-10-19,PEDIDO COM DATA
8277,197,387,2.0,2141.32,0.03,33.07,4187.23,PAGO,2024-09-29,PEDIDO COM DATA
8278,232,844,4.0,13562.63,0.25,118.91,40806.8,PAGO,2024-01-04,PEDIDO COM DATA
8279,330,258,8.0,11197.45,0.03,80.39,87032.08,CANCELADO,,PEDIDO SEM DATA
8281,302,126,6.0,1536.36,0.15,108.12,7943.56,ENVIADO,2022-09-17,PEDIDO COM DATA
8284,485,634,4.0,13234.88,0.25,79.82,39784.46,CANCELADO,2025-03-14,PEDIDO COM DATA
8286,353,751,5.0,1536.48,0.06,102.26,7323.72,ENVIADO,,PEDIDO SEM DATA
8288,308,12,5.0,6093.12,0.23,38.11,23496.62,PAGO,2023-08-18,PEDIDO COM DATA
8289,852,762,2.0,3766.81,0.24,80.39,5872.51,CANCELADO,2024-08-17,PEDIDO COM DATA
8291,602,819,6.0,1912.96,0.0,127.6,11605.36,ENVIADO,2022-08-08,PEDIDO COM DATA
8292,661,411,10.0,9734.06,0.18,50.72,79870.01,ENVIADO,2024-04-07,PEDIDO COM DATA
8293,61,743,9.0,10874.59,0.24,57.69,74439.89,PAGO,2022-03-15,PEDIDO COM DATA
8294,961,402,9.0,11058.74,0.29,120.74,70786.09,PAGO,2024-11-01,PEDIDO COM DATA
8299,418,857,9.0,6161.09,0.09,61.51,50520.84,CANCELADO,,PEDIDO SEM DATA
8302,932,825,6.0,4039.32,0.07,64.12,22603.53,PENDENTE,2024-05-26,PEDIDO COM DATA
8303,470,935,10.0,9380.82,0.3,42.22,-500.0,ENVIADO,2022-10-03,PEDIDO COM DATA
8304,258,393,3.0,4432.93,0.03,61.84,12961.67,CANCELADO,2024-08-11,PEDIDO COM DATA
8308,655,166,3.0,7674.39,0.06,114.88,21756.66,PAGO,2024-12-02,PEDIDO COM DATA
8311,87,978,2.0,11687.95,0.29,67.87,16664.76,PENDENTE,2023-10-09,PEDIDO COM DATA
8312,614,4,7.0,9780.96,0.06,21.72,64380.44,PENDENTE,2024-08-01,PEDIDO COM DATA
8315,990,526,6.0,9210.35,0.0,11.99,52510.99,PENDENTE,2025-02-09,PEDIDO COM DATA
8316,629,998,2.0,7068.94,0.23,145.03,11031.2,PAGO,2024-06-04,PEDIDO COM DATA
8319,709,913,3.0,3710.84,0.09,28.48,10159.07,ENVIADO,2024-05-18,PEDIDO COM DATA
8321,745,741,8.0,1924.05,0.09,25.88,14032.96,PAGO,2025-04-06,PEDIDO COM DATA
8322,471,432,6.0,888.89,0.27,53.95,3947.29,PAGO,2023-02-02,PEDIDO COM DATA
8324,401,241,6.0,7305.0,0.0,31.63,32465.83,ENVIADO,2023-10-10,PEDIDO COM DATA
8325,658,72,5.0,14295.56,0.06,66.37,67255.5,ENVIADO,2024-11-12,PEDIDO COM DATA
8326,846,936,7.0,12845.63,0.24,84.97,68423.72,ENVIADO,2022-08-29,PEDIDO COM DATA
8328,515,507,2.0,14791.98,0.2,124.66,23791.83,PAGO,2022-04-23,PEDIDO COM DATA
8331,764,130,1.0,7368.24,0.15,141.27,6404.27,ENVIADO,2022-11-04,PEDIDO COM DATA
8333,93,398,10.0,6290.69,0.26,86.73,25248.04,PAGO,2022-10-12,PEDIDO COM DATA
8337,720,914,8.0,8732.54,0.23,53.81,53846.26,ENVIADO,2022-02-01,PEDIDO COM DATA
8338,253,103,5.0,7962.54,0.3,14.92,27883.81,CANCELADO,2022-07-11,PEDIDO COM DATA
8339,365,622,8.0,2992.12,0.16,65.83,20172.88,PAGO,2025-04-03,PEDIDO COM DATA
8340,564,984,8.0,2712.04,0.14,79.77,18738.61,PENDENTE,2022-01-08,PEDIDO COM DATA
8341,502,729,7.0,8928.03,0.05,78.32,59449.72,ENVIADO,2022-09-19,PEDIDO COM DATA
8342,681,335,8.0,205.77,0.17,35.5,1401.81,PAGO,2023-01-25,PEDIDO COM DATA
8343,953,136,6.0,9020.78,0.23,60.52,41736.52,PAGO,2022-12-14,PEDIDO COM DATA
8344,620,962,6.0,14481.85,0.13,136.85,75732.11,PAGO,2024-10-20,PEDIDO COM DATA
8345,629,847,8.0,13907.12,0.23,109.61,85777.47,PENDENTE,2022-05-24,PEDIDO COM DATA
8346,437,420,7.0,13563.81,0.05,80.39,90249.07,CANCELADO,2024-06-09,PEDIDO COM DATA
8347,470,195,4.0,6162.83,0.23,65.09,19046.61,ENVIADO,2024-09-16,PEDIDO COM DATA
8350,46,482,1.0,1937.48,0.24,136.44,1608.92,PENDENTE,2022-02-21,PEDIDO COM DATA
8352,579,108,6.0,14954.23,0.29,13.55,-500.0,PENDENTE,2023-11-06,PEDIDO COM DATA
8355,201,787,5.0,14719.13,0.19,80.39,-500.0,CANCELADO,,PEDIDO SEM DATA
8357,853,532,5.0,4989.02,0.21,80.39,19748.87,CANCELADO,2025-01-11,PEDIDO COM DATA
8358,56,21,10.0,3675.82,0.21,26.86,29065.84,ENVIADO,2024-04-14,PEDIDO COM DATA
8359,228,443,3.0,7789.14,0.17,88.34,19483.3,PENDENTE,2022-11-10,PEDIDO COM DATA
8360,509,340,5.0,10838.65,0.12,131.3,47821.36,PENDENTE,2023-11-27,PEDIDO COM DATA
8362,106,156,2.0,1534.79,0.19,21.34,2507.7,PAGO,2022-05-08,PEDIDO COM DATA
8363,723,634,1.0,4618.41,0.04,62.3,4495.97,ENVIADO,2022-06-29,PEDIDO COM DATA
8368,341,487,9.0,1763.32,0.28,72.56,11498.87,ENVIADO,,PEDIDO SEM DATA
8369,797,479,10.0,12497.71,0.26,87.5,92570.55,PENDENTE,2024-04-08,PEDIDO COM DATA
8370,619,572,6.0,14053.95,0.0,44.06,84367.76,CANCELADO,2023-02-25,PEDIDO COM DATA
8372,30,769,4.0,7414.59,0.1,33.88,26726.4,PAGO,2024-12-19,PEDIDO COM DATA
8373,115,879,5.0,239.26,0.12,147.11,1199.85,PAGO,2024-05-07,PEDIDO COM DATA
8374,173,350,10.0,7715.18,0.17,55.25,64091.24,PAGO,2022-07-06,PEDIDO COM DATA
8376,485,69,7.0,7256.15,0.07,100.13,47337.67,PENDENTE,2023-09-24,PEDIDO COM DATA
8377,881,185,4.0,4250.47,0.29,108.8,12180.13,ENVIADO,2022-10-12,PEDIDO COM DATA
8378,708,390,7.0,1186.4,0.02,85.27,8223.97,PENDENTE,2024-06-26,PEDIDO COM DATA
8380,647,496,8.0,13175.5,0.0,86.13,105490.13,ENVIADO,2024-09-11,PEDIDO COM DATA
8381,635,993,3.0,135.25,0.13,10.78,363.78,ENVIADO,2023-12-18,PEDIDO COM DATA
8382,367,575,8.0,517.66,0.28,47.15,3028.87,ENVIADO,2023-01-08,PEDIDO COM DATA
8385,669,918,6.0,13805.02,0.2,99.08,25248.04,PAGO,2023-12-07,PEDIDO COM DATA
8386,60,940,-1.0,1002.94,0.0,92.4,7815.04,PAGO,2022-06-23,PEDIDO COM DATA
8387,677,329,4.0,175.32,0.09,26.72,664.88,ENVIADO,2023-03-18,PEDIDO COM DATA
8388,254,917,8.0,9511.8,0.09,103.64,69349.54,CANCELADO,2022-11-24,PEDIDO COM DATA
8391,368,930,5.0,5576.93,0.15,21.23,23723.18,ENVIADO,2023-12-05,PEDIDO COM DATA
8392,915,565,2.0,5844.5,0.26,121.33,8771.19,PENDENTE,2022-01-23,PEDIDO COM DATA
8393,561,645,1.0,1584.8,0.27,80.39,1268.47,PAGO,2022-12-17,PEDIDO COM DATA
8394,505,642,9.0,11273.76,0.07,77.82,94439.19,PAGO,2022-03-07,PEDIDO COM DATA
8395,111,185,4.0,13515.75,0.19,67.45,43858.48,PENDENTE,2022-08-25,PEDIDO COM DATA
8396,352,677,10.0,8953.02,0.27,96.79,65453.84,PENDENTE,2022-09-27,PEDIDO COM DATA
8397,950,189,5.0,7296.38,0.11,85.9,32554.79,PENDENTE,2024-10-19,PEDIDO COM DATA
8399,131,69,5.0,1199.33,0.21,27.93,4765.28,ENVIADO,2024-12-10,PEDIDO COM DATA
8400,760,456,8.0,5515.37,0.29,29.75,31357.05,PENDENTE,2022-03-22,PEDIDO COM DATA
8401,626,143,2.0,13305.19,0.1,121.25,24070.59,ENVIADO,2022-02-22,PEDIDO COM DATA
8405,790,233,6.0,14104.96,0.15,58.53,71993.83,PENDENTE,,PEDIDO SEM DATA
8407,457,824,8.0,11097.02,0.16,99.6,74671.57,PAGO,2023-10-10,PEDIDO COM DATA
8410,516,937,6.0,57.84,0.07,75.76,398.51,CANCELADO,2022-11-23,PEDIDO COM DATA
8411,402,776,7.0,4802.1,0.21,49.22,26604.83,PAGO,2023-01-17,PEDIDO COM DATA
8412,413,255,5.0,1190.01,0.13,111.55,5288.09,CANCELADO,2023-09-04,PEDIDO COM DATA
8413,605,477,6.0,5563.96,0.25,141.79,25179.61,PAGO,2022-06-07,PEDIDO COM DATA
8417,772,91,6.0,10862.71,0.01,52.63,64577.13,CANCELADO,2025-03-11,PEDIDO COM DATA
8418,851,805,7.0,10187.48,0.15,57.05,60672.56,PENDENTE,,PEDIDO SEM DATA
8421,731,935,9.0,13985.27,0.1,134.98,113415.67,PAGO,2024-11-28,PEDIDO COM DATA
8423,220,938,8.0,6255.33,0.27,121.77,36652.9,CANCELADO,2025-01-28,PEDIDO COM DATA
8424,467,180,0.0,5397.6,0.11,62.15,48100.79,PAGO,2022-04-27,PEDIDO COM DATA
8425,681,543,1.0,14489.14,0.24,93.97,11105.72,CANCELADO,2024-09-04,PEDIDO COM DATA
8426,251,804,10.0,5913.34,0.16,48.53,49720.59,ENVIADO,2024-07-11,PEDIDO COM DATA
8429,347,841,1.0,1682.04,0.04,28.35,1643.11,PAGO,2022-02-16,PEDIDO COM DATA
8430,154,481,5.0,1490.09,0.17,60.95,6244.82,ENVIADO,2024-03-16,PEDIDO COM DATA
8432,467,777,3.0,14379.98,0.08,61.91,39750.65,PAGO,2022-07-22,PEDIDO COM DATA
8433,948,740,6.0,10447.63,0.17,12.48,52041.68,PAGO,2024-01-24,PEDIDO COM DATA
8434,386,407,5.0,9989.07,0.24,75.06,38033.53,CANCELADO,2024-05-07,PEDIDO COM DATA
8435,896,681,3.0,11074.45,0.0,43.35,32602.23,CANCELADO,2024-12-11,PEDIDO COM DATA
8436,518,183,7.0,14724.85,0.23,54.03,79420.97,ENVIADO,2023-06-08,PEDIDO COM DATA
8442,390,265,3.0,5931.6,0.16,148.22,15095.85,PAGO,2023-07-22,PEDIDO COM DATA
8443,296,540,1.0,8578.63,0.1,56.66,7777.43,PAGO,2022-01-13,PEDIDO COM DATA
8444,318,973,1.0,8256.2,0.14,111.77,7212.1,PAGO,2022-04-14,PEDIDO COM DATA
8445,293,655,6.0,5917.67,0.05,57.22,33787.94,CANCELADO,2024-10-01,PEDIDO COM DATA
8447,944,156,3.0,13191.75,0.13,46.7,34477.17,ENVIADO,2023-08-09,PEDIDO COM DATA
8449,665,516,3.0,12428.99,0.11,36.69,33222.09,PAGO,2024-11-19,PEDIDO COM DATA
8450,258,123,7.0,7764.82,0.29,60.83,38651.99,PENDENTE,2023-10-12,PEDIDO COM DATA
8452,257,946,9.0,10431.85,0.13,18.29,81699.68,ENVIADO,2022-01-21,PEDIDO COM DATA
8453,684,660,1.0,13733.1,0.28,136.62,10024.45,ENVIADO,2025-03-27,PEDIDO COM DATA
8457,939,491,1.0,1621.02,0.27,44.91,1228.25,PENDENTE,2022-04-12,PEDIDO COM DATA
8458,263,679,8.0,12101.8,0.0,109.15,0.0,PENDENTE,2023-07-29,PEDIDO COM DATA
8459,699,261,7.0,11372.83,0.12,88.72,70145.35,PENDENTE,2024-01-09,PEDIDO COM DATA
8460,277,216,10.0,13048.95,0.15,10.61,25248.04,PENDENTE,2024-12-06,PEDIDO COM DATA
8461,671,982,1.0,9245.03,0.08,59.81,8565.24,PAGO,2023-09-26,PEDIDO COM DATA
8462,168,358,4.0,9594.29,0.05,142.43,36600.73,CANCELADO,2024-10-12,PEDIDO COM DATA
8464,322,144,8.0,13689.71,0.13,20.44,95300.82,CANCELADO,2022-01-25,PEDIDO COM DATA
8465,360,166,8.0,501.65,0.1,127.54,3739.42,PENDENTE,2022-03-30,PEDIDO COM DATA
8466,342,526,4.0,7626.57,0.18,90.86,25106.01,ENVIADO,2025-02-19,PEDIDO COM DATA
8467,810,880,1.0,3618.99,0.02,66.96,3613.57,PAGO,2023-06-03,PEDIDO COM DATA
8468,522,799,3.0,11257.65,0.06,55.27,31801.84,CANCELADO,2022-05-23,PEDIDO COM DATA
8469,329,630,10.0,4691.66,0.08,57.22,43220.49,PAGO,2022-05-17,PEDIDO COM DATA
8470,780,78,4.0,3857.59,0.02,99.46,15221.21,PAGO,2024-07-14,PEDIDO COM DATA
8472,771,202,6.0,2124.83,0.25,33.91,9595.65,PENDENTE,2022-01-25,PEDIDO COM DATA
8473,244,128,10.0,13599.51,0.23,23.38,104739.61,PAGO,2022-02-03,PEDIDO COM DATA
8474,740,891,3.0,5301.39,0.2,10.04,12733.38,PENDENTE,2023-11-27,PEDIDO COM DATA
8475,375,799,6.0,1163.68,0.06,10.92,6574.08,CANCELADO,2022-06-07,PEDIDO COM DATA
8476,962,805,0.0,9576.39,0.22,62.8,67289.06,PAGO,2023-07-10,PEDIDO COM DATA
8477,585,304,1.0,14684.52,0.16,73.79,12408.79,PAGO,2022-08-22,PEDIDO COM DATA
8478,763,123,7.0,7594.29,0.02,102.96,52199.79,ENVIADO,2022-03-10,PEDIDO COM DATA
8480,583,540,7.0,5270.94,0.12,69.7,32538.69,ENVIADO,2024-06-08,PEDIDO COM DATA
8481,368,341,9.0,1613.95,0.02,125.81,14360.85,CANCELADO,2023-05-15,PEDIDO COM DATA
8483,402,964,4.0,12824.5,0.05,15.37,48748.47,CANCELADO,2022-06-15,PEDIDO COM DATA
8488,775,349,9.0,12216.98,0.28,126.29,79292.32,PENDENTE,2024-06-30,PEDIDO COM DATA
8489,795,304,6.0,8494.3,0.2,63.75,40836.39,PAGO,2022-02-12,PEDIDO COM DATA
8492,145,159,2.0,148.92,0.09,12.74,283.77,CANCELADO,,PEDIDO SEM DATA
8493,673,854,10.0,14749.26,0.29,101.53,104821.28,ENVIADO,2024-09-26,PEDIDO COM DATA
8494,315,740,8.0,8466.67,0.22,11.0,52843.02,ENVIADO,2024-06-19,PEDIDO COM DATA
8498,847,989,4.0,13881.86,0.21,143.98,44010.66,CANCELADO,2022-06-06,PEDIDO COM DATA
8499,942,32,0.0,5956.21,0.18,20.81,29325.36,ENVIADO,2023-03-30,PEDIDO COM DATA
8500,21,91,7.0,6202.95,0.29,75.16,30903.82,CANCELADO,2022-04-13,PEDIDO COM DATA
8501,849,341,9.0,4286.69,0.0,36.43,35144.42,ENVIADO,2023-09-10,PEDIDO COM DATA
8503,515,960,3.0,5528.35,0.17,109.62,13875.21,ENVIADO,2022-08-18,PEDIDO COM DATA
8505,307,713,3.0,360.32,0.21,13.98,867.94,CANCELADO,2022-02-10,PEDIDO COM DATA
8506,821,33,7.0,11163.78,0.0,147.94,59539.25,ENVIADO,2023-05-27,PEDIDO COM DATA
8507,1000,815,4.0,1789.72,0.02,116.08,7131.78,PENDENTE,2023-08-16,PEDIDO COM DATA
8508,438,217,3.0,2920.85,0.06,36.78,8273.58,PENDENTE,2025-01-29,PEDIDO COM DATA
8509,667,744,6.0,7939.69,0.11,110.22,42508.16,CANCELADO,2022-12-24,PEDIDO COM DATA
8514,754,264,8.0,3003.41,0.1,44.44,21668.99,PAGO,2024-07-15,PEDIDO COM DATA
8515,414,686,7.0,2864.05,0.14,56.29,17297.87,PENDENTE,2023-07-26,PEDIDO COM DATA
8516,820,502,9.0,4522.58,0.17,87.65,33871.32,CANCELADO,2022-05-03,PEDIDO COM DATA
8517,462,517,1.0,13174.38,0.16,15.82,11082.3,PAGO,2025-03-22,PEDIDO COM DATA
8519,592,118,5.0,9339.39,0.0,52.35,35075.06,CANCELADO,2022-09-26,PEDIDO COM DATA
8520,708,546,1.0,4340.04,0.23,48.21,3390.04,PENDENTE,2025-03-30,PEDIDO COM DATA
8522,571,830,1.0,7444.82,0.21,62.06,5943.47,PENDENTE,2022-07-06,PEDIDO COM DATA
8523,645,735,9.0,5141.19,0.03,107.68,44990.27,PENDENTE,2024-06-21,PEDIDO COM DATA
8527,50,684,3.0,518.04,0.07,48.49,1493.82,CANCELADO,2023-12-09,PEDIDO COM DATA
8528,490,224,8.0,2595.71,0.13,98.26,18164.4,PAGO,2025-02-24,PEDIDO COM DATA
8530,247,328,10.0,3163.74,0.28,51.26,22830.19,ENVIADO,2023-06-14,PEDIDO COM DATA
8531,217,663,4.0,2621.93,0.02,118.07,10396.04,PAGO,2024-01-20,PEDIDO COM DATA
8532,566,455,3.0,2889.98,0.0,80.39,7130.91,ENVIADO,,PEDIDO SEM DATA
8533,217,988,2.0,10863.66,0.12,71.65,19191.69,PENDENTE,2024-07-21,PEDIDO COM DATA
8535,116,448,2.0,14386.17,0.07,61.48,26819.76,ENVIADO,2022-06-03,PEDIDO COM DATA
8536,176,541,4.0,8772.92,0.18,143.22,28918.4,CANCELADO,2025-03-09,PEDIDO COM DATA
8538,263,289,10.0,12856.06,0.17,53.55,106758.85,PAGO,2024-09-09,PEDIDO COM DATA
8539,277,760,0.0,9695.64,0.12,108.89,25248.04,PAGO,2023-06-02,PEDIDO COM DATA
8541,768,984,-1.0,4109.59,0.23,27.98,19014.29,CANCELADO,2024-09-30,PEDIDO COM DATA
8543,184,118,6.0,4445.87,0.19,80.39,21678.98,CANCELADO,2022-01-17,PEDIDO COM DATA
8544,588,714,1.0,10509.57,0.02,65.4,10364.78,ENVIADO,2025-01-21,PEDIDO COM DATA
8545,55,827,2.0,7112.47,0.21,57.27,11294.97,PAGO,2022-04-29,PEDIDO COM DATA
8546,684,500,8.0,6684.18,0.3,36.3,37467.71,PENDENTE,2024-05-30,PEDIDO COM DATA
8548,719,444,5.0,12872.99,0.24,112.21,49029.57,CANCELADO,2024-02-05,PEDIDO COM DATA
8551,358,187,3.0,13197.73,0.14,28.09,34078.23,CANCELADO,2022-09-26,PEDIDO COM DATA
8554,21,645,-5.0,11401.56,0.22,140.1,62392.62,ENVIADO,2024-03-08,PEDIDO COM DATA
8555,35,966,8.0,3100.1,0.13,114.25,21690.95,ENVIADO,2022-05-15,PEDIDO COM DATA
8556,602,621,2.0,10881.06,0.01,107.89,21652.39,CANCELADO,2022-02-06,PEDIDO COM DATA
8560,749,455,3.0,3750.8,0.01,10.05,11149.93,CANCELADO,2022-10-21,PEDIDO COM DATA
8561,972,122,7.0,13863.22,0.26,141.81,71953.29,PAGO,2023-05-10,PEDIDO COM DATA
8563,929,836,2.0,14406.13,0.13,12.88,25079.55,PENDENTE,2023-07-06,PEDIDO COM DATA
8565,87,513,7.0,14428.3,0.24,134.47,76893.03,PAGO,2022-02-08,PEDIDO COM DATA
8571,303,155,3.0,7950.4,0.0,22.0,23396.18,PAGO,2023-01-13,PEDIDO COM DATA
8572,317,901,9.0,10947.77,0.12,90.7,86797.04,PAGO,,PEDIDO SEM DATA
8574,384,650,7.0,14254.41,0.06,148.23,93942.25,PAGO,2025-03-26,PEDIDO COM DATA
8576,90,1000,9.0,1078.32,0.11,119.01,8756.35,ENVIADO,2024-01-03,PEDIDO COM DATA
8577,512,399,4.0,1053.79,0.0,84.62,3962.57,PAGO,2022-11-15,PEDIDO COM DATA
8579,93,178,2.0,2823.43,0.15,70.27,4870.1,PENDENTE,2022-02-14,PEDIDO COM DATA
8580,550,674,6.0,2860.06,0.0,84.76,16901.91,ENVIADO,2023-07-18,PEDIDO COM DATA
